date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2025-04-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",180450,3693467.66,0,0
2025-04-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",185058,4848042.88,0,0
2025-04-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",191094,4938859.59,0,0
2025-04-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",196779,4172021.75,0,0
2025-04-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",200197,4446558.83,0,0
2025-04-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",200659,4814701.6,0,0
2025-04-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",206318,4506129.39,0,0
2025-04-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",232786,6361001.01,0,0
2025-04-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",273728,6245489.48,0,0
2025-04-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",298761,5724680.92,0,0
2025-04-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",313364,5338851.42,0,0
2025-04-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",327637,7008323.76,0,0
2025-04-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",352178,7555462.71,0,0
2025-04-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",394713,7305425.09,0,0
2025-04-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",447856,8438934.76,0,0
2025-05-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",49084,1333020.36,0,0
2025-05-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",52359,1422754.56,0,0
2025-05-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",64073,1509341.79,0,0
2025-05-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",67500,1533366.15,0,0
2025-05-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",73728,2151098.33,0,0
2025-05-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",75921,1897398.43,0,0
2025-05-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",77761,2170936.19,0,0
2025-05-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",95421,2115838.67,0,0
2025-05-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",98582,2454309.63,0,0
2025-05-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",104310,2491562.22,0,0
2025-05-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",113848,2613275.76,0,0
2025-05-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",119677,2836166.45,0,0
2025-05-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",120240,2519491.51,0,0
2025-05-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",128535,2666892.59,0,0
2025-05-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",140736,3082576.12,0,0
2025-05-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",151181,3631726.89,0,0
2025-05-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",161502,4088336.69,0,0
2025-05-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",162035,3052887.92,0,0
2025-05-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",166226,4219077.28,0,0
2025-05-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",178066,3684218.42,0,0
2025-05-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",180303,5551532.44,0,0
2025-05-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",189471,3956858.8,0,0
2025-05-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",194305,5191955.02,0,0
2025-05-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",203953,5361999.67,0,0
2025-05-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",207156,4677990.14,0,0
2025-05-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",207411,4482118.82,0,0
2025-05-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",211016,5148941.46,0,0
2025-05-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",213012,4738967.16,0,0
2025-05-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",246452,6861505.65,0,0
2025-05-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",283021,6613019.12,0,0
2025-05-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",306676,6028817.05,0,0
2025-05-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",321668,5705482.12,0,0
2025-05-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",342514,7479592.76,0,0
2025-05-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",364952,8011678.55,0,0
2025-05-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",405442,7686791.08,0,0
2025-05-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",463103,8910405.97,0,0
2025-06-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",47728,1326802.38,0,0
2025-06-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",50899,1414311.02,0,0
2025-06-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",63161,1499119.42,0,0
2025-06-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",67223,1530186.06,0,0
2025-06-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",72581,1846951.23,0,0
2025-06-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",72696,2149775.83,0,0
2025-06-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",74294,2128917.15,0,0
2025-06-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",93229,2121322.1,0,0
2025-06-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",95907,2407946.53,0,0
2025-06-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",99640,2375587.68,0,0
2025-06-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",110374,2577694.95,0,0
2025-06-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",115196,2756978.3,0,0
2025-06-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",120260,2566736.74,0,0
2025-06-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",124404,2626819.92,0,0
2025-06-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",135485,2999828.72,0,0
2025-06-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",145406,3526871.73,0,0
2025-06-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",153157,3942024.56,0,0
2025-06-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",158016,3035303.8,0,0
2025-06-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",160732,4118193.86,0,0
2025-06-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",171361,3645698.92,0,0
2025-06-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",175831,5435469.03,0,0
2025-06-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",183496,3895909.16,0,0
2025-06-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",188986,5088996.8,0,0
2025-06-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",197619,5243718.79,0,0
2025-06-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",200421,4354897.85,0,0
2025-06-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",203370,4649591.33,0,0
2025-06-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",204095,5102467.3,0,0
2025-06-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",206363,4693783.62,0,0
2025-06-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",237721,6764466.99,0,0
2025-06-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",277213,6633204.96,0,0
2025-06-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",301337,5976674.44,0,0
2025-06-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",316183,5701607.27,0,0
2025-06-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",330701,7352206.93,0,0
2025-06-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",353306,7870226.66,0,0
2025-06-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",397864,7664369.05,0,0
2025-06-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",453366,8880786.91,0,0
2025-07-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",50930,1422670.19,0,0
2025-07-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",54640,1531575.06,0,0
2025-07-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",66630,1580497.12,0,0
2025-07-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",69527,1626641.02,0,0
2025-07-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",76956,2272343.41,0,0
2025-07-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",77733,1967619.87,0,0
2025-07-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",79694,2279927.76,0,0
2025-07-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",98288,2248095.19,0,0
2025-07-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",102937,2595253.91,0,0
2025-07-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",107576,2588632.35,0,0
2025-07-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",118772,2769402.71,0,0
2025-07-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",122442,2936286,0,0
2025-07-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",125191,2676015.09,0,0
2025-07-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",134114,2822913,0,0
2025-07-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",146528,3252843.75,0,0
2025-07-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",159623,3861162.6,0,0
2025-07-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",167765,3278229.96,0,0
2025-07-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",171268,4393360.61,0,0
2025-07-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",174364,4483959.38,0,0
2025-07-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",185118,3991874.28,0,0
2025-07-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",189046,5876619.03,0,0
2025-07-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",195615,4123447.38,0,0
2025-07-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",201855,5495754.49,0,0
2025-07-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",210977,5643667.3,0,0
2025-07-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",212988,4706597.48,0,0
2025-07-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",215667,4951437.61,0,0
2025-07-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",219595,5491769.08,0,0
2025-07-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",222773,5070381.35,0,0
2025-07-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",254100,7251253.33,0,0
2025-07-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",296167,7127422.98,0,0
2025-07-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",323971,6447087.84,0,0
2025-07-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",339637,6169078.21,0,0
2025-07-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",357594,7979412.44,0,0
2025-07-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",382826,8553917.64,0,0
2025-07-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",425621,8270001.08,0,0
2025-07-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",488422,9619544.83,0,0
2025-08-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",46472,1281501.53,0,0
2025-08-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",50570,1407671.43,0,0
2025-08-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",60896,1436141.2,0,0
2025-08-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",66755,1510398.71,0,0
2025-08-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",70836,2060845.95,0,0
2025-08-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",72280,1821543.26,0,0
2025-08-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",72669,2079315.22,0,0
2025-08-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",90730,2015792.92,0,0
2025-08-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",93728,2330611.42,0,0
2025-08-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",98128,2348716.78,0,0
2025-08-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",109218,2481797.33,0,0
2025-08-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",114652,2702551.5,0,0
2025-08-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",115680,2444097.35,0,0
2025-08-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",121963,2549966.49,0,0
2025-08-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",134596,2909557.41,0,0
2025-08-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",144747,3418087.58,0,0
2025-08-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",154258,3860251.62,0,0
2025-08-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",156635,3914160.44,0,0
2025-08-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",156697,2911522.04,0,0
2025-08-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",172005,3483911.89,0,0
2025-08-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",173904,5384846.69,0,0
2025-08-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",178609,3716316.59,0,0
2025-08-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",186308,4984053.97,0,0
2025-08-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",193586,5060603.95,0,0
2025-08-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",198498,4490984.24,0,0
2025-08-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",200635,4329792.29,0,0
2025-08-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",201521,4521526.79,0,0
2025-08-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",201744,4935458.63,0,0
2025-08-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",232279,6480905.13,0,0
2025-08-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",272177,6409103.14,0,0
2025-08-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",297550,5820727.12,0,0
2025-08-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",316158,5540252.05,0,0
2025-08-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",323528,7002697.85,0,0
2025-08-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",350303,7676061.51,0,0
2025-08-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",391656,7473598.04,0,0
2025-08-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",446797,8427701.2,0,0
2025-09-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",49060,1559670.41,0,0
2025-09-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",53398,1814426.55,0,0
2025-09-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",64909,1969033.61,0,0
2025-09-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",69927,1912631.55,0,0
2025-09-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",75263,2782515.81,0,0
2025-09-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",75645,1870435.25,0,0
2025-09-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",76692,2622003.12,0,0
2025-09-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",96789,2928726.43,0,0
2025-09-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",99792,3209601.86,0,0
2025-09-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",104061,2652042.03,0,0
2025-09-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",115256,3169839.14,0,0
2025-09-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",118385,3320205.57,0,0
2025-09-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",123450,3136298.07,0,0
2025-09-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",128649,2989948.03,0,0
2025-09-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",140977,3435309.37,0,0
2025-09-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",154527,4763488.22,0,0
2025-09-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",164816,3740354.43,0,0
2025-09-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",166841,5272500.99,0,0
2025-09-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",173376,5256547.06,0,0
2025-09-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",181224,4267298.82,0,0
2025-09-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",182605,6690253.79,0,0
2025-09-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",188912,4648564.78,0,0
2025-09-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",195353,6433322.84,0,0
2025-09-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",207292,6488513.1,0,0
2025-09-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",208595,5359551.3,0,0
2025-09-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",209699,5788222.98,0,0
2025-09-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",212977,6396562.16,0,0
2025-09-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",218103,5709923.3,0,0
2025-09-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",249708,8822471.23,0,0
2025-09-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",287643,7875041.71,0,0
2025-09-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",317806,7094060.07,0,0
2025-09-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",331600,6634584.3,0,0
2025-09-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",346584,8967313.16,0,0
2025-09-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",373325,9509739.05,0,0
2025-09-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",414833,9508534.64,0,0
2025-09-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",479353,10527306.53,0,0
2025-10-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",51100,1485895.87,0,0
2025-10-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",54362,1679295.6,0,0
2025-10-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",66356,1867715.42,0,0
2025-10-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",71376,1791621.29,0,0
2025-10-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",77535,2661140.16,0,0
2025-10-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",78253,1713221.42,0,0
2025-10-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",78443,2431465.07,0,0
2025-10-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",99616,2740236.37,0,0
2025-10-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",102145,3018303.88,0,0
2025-10-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",107534,2553292.25,0,0
2025-10-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",118572,2885939.79,0,0
2025-10-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",122312,3107361.47,0,0
2025-10-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",127536,2981124.95,0,0
2025-10-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",132597,2831237.99,0,0
2025-10-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",145290,3119835.35,0,0
2025-10-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",158277,4478966.72,0,0
2025-10-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",168254,4837367.91,0,0
2025-10-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",169737,3347239.54,0,0
2025-10-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",173652,4784237.82,0,0
2025-10-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",184574,3894394.62,0,0
2025-10-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",189302,6349333.71,0,0
2025-10-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",195328,4534004.17,0,0
2025-10-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",201695,6146664.32,0,0
2025-10-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",210094,5952666.84,0,0
2025-10-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",213607,4881612.81,0,0
2025-10-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",215668,5391053.49,0,0
2025-10-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",216686,5827554.86,0,0
2025-10-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",219715,5234806.8,0,0
2025-10-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",251485,8091917.2,0,0
2025-10-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",294689,7217848.66,0,0
2025-10-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",324729,6631334,0,0
2025-10-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",340308,6086869.36,0,0
2025-10-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",354808,8165292.96,0,0
2025-10-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",379873,8849865.9,0,0
2025-10-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",425960,9036556.22,0,0
2025-10-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",493372,9836263.31,0,0
2025-11-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",47319,1367068.68,0,0
2025-11-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",50410,1550609.16,0,0
2025-11-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",62007,1777994.51,0,0
2025-11-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",64827,1634125.7,0,0
