locationId,odsCode,name,region,localAuthority,postalCode,onspdIcbCode,onspdIcbName,registrationStatus,overallRating,overallReportDate,safeRating,effectiveRating,caringRating,responsiveRating,well-ledRating
1-537770807,D82003,The Beaches Medical Centre,East,Norfolk,NR31 6QB,E54000068,NHS Norfolk and Suffolk Integrated Care Board,Registered,Good,2022-06-21,Good,Good,Good,Good,Good
1-537772052,K84041,Marcham Road Health Centre,South East,Oxfordshire,OX14 1BT,E54000070,NHS Thames Valley Integrated Care Board,Registered,Good,2017-01-13,Good,Good,Good,Good,Good
1-537784578,G85633,Novum Health Partnership,London,Lewisham,SE6 4JH,E54000030,NHS South East London Integrated Care Board,Registered,,,,,,,
1-537788592,M86048,Windmill Surgery,West Midlands,Coventry,CV6 6DR,E54000018,NHS Coventry and Warwickshire Integrated Care Board,Registered,Good,2017-10-18,Good,Good,Good,Good,Good
1-537796131,A82608,Sedbergh Medical Practice,North West,Westmorland and Furness,LA10 5DL,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Registered,Good,2016-10-31,Good,Good,Good,Outstanding,Good
1-537796805,H85001,Wandsworth Medical Centre,London,Wandsworth,SW18 4DD,E54000031,NHS South West London Integrated Care Board,Registered,Good,2019-05-02,Good,Good,Good,Good,Good
1-537797220,B83062,Ashcroft Surgery,Yorkshire & Humberside,Bradford,BD10 0JE,E54000054,NHS West Yorkshire Integrated Care Board,Registered,Good,2016-10-05,Good,Good,Good,Good,Good
1-537800653,M85078,Oakwood Surgery,West Midlands,Birmingham,B11 4BW,E54000055,NHS Birmingham and Solihull Integrated Care Board,Registered,,,,,,,
1-537814498,J81081,Gillingham Medical Practice,South West,Dorset,SP8 4XS,E54000041,NHS Dorset Integrated Care Board,Registered,Good,2016-09-29,Good,Good,Good,Good,Good
1-537819367,C81051,The Park Medical Practice,East Midlands,Derby,DE21 6LA,E54000058,NHS Derby and Derbyshire Integrated Care Board,Registered,Good,2020-09-22,Good,Good,Good,Good,Good
1-537824456,C81081,Dr G Wilkinson & Partners,East Midlands,Derbyshire,SK13 8PS,E54000058,NHS Derby and Derbyshire Integrated Care Board,Registered,Outstanding,2019-04-26,Good,Outstanding,Good,Good,Outstanding
1-537826083,D81014,Staploe Medical Centre,East,Cambridgeshire,CB7 5JD,E54000065,NHS Central East Integrated Care Board,Registered,Good,2016-09-06,Good,Outstanding,Good,Good,Good
1-537828970,P84637,The Mazhari and Khan Practice,North West,Manchester,M11 4EJ,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Good,2016-03-03,Good,Good,Good,Good,Good
1-537829461,C84023,The University of Nottingham Health Service,East Midlands,Nottingham,NG7 2QW,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,Registered,Outstanding,2019-06-10,Good,Good,Good,Outstanding,Outstanding
1-537835057,E85015,Hounslow Medical Centre,London,Hounslow,TW3 3ET,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2016-12-02,Good,Good,Good,Good,Good
1-537836336,F86018,The Ecclesbourne Practice,London,Waltham Forest,E17 9DP,E54000029,NHS North East London Integrated Care Board,Registered,,,,,,,
1-537846575,M84041,"Dr Y Thankey, Dr A Kachhia & Dr S Johnson",West Midlands,Warwickshire,CV11 5QT,E54000018,NHS Coventry and Warwickshire Integrated Care Board,Registered,Good,2017-03-15,Good,Good,Good,Good,Good
1-537847962,A83048,Rockliffe Court Surgery,North East,Darlington,DL2 2DS,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,,,,,,,
1-537850126,N85015,Devaney Medical Centre,North West,Wirral,CH43 5RE,E54000008,NHS Cheshire and Merseyside Integrated Care Board,Registered,Good,2016-02-25,Good,Good,Good,Good,Good
1-537850840,F84719,Latimer Health Centre,London,Hackney,E9 6RT,E54000029,NHS North East London Integrated Care Board,Registered,Good,2019-12-10,Good,Good,Good,Good,Good
1-537859859,P83605,Whittaker Lane Medical Centre,North West,Bury,M25 1EX,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Good,2018-12-21,Good,Good,Good,Good,Good
1-537862501,M85722,Naseby Medical Centre,West Midlands,Birmingham,B8 3HE,E54000055,NHS Birmingham and Solihull Integrated Care Board,Registered,,,,,,,
1-537864074,J82156,Waterfront and Solent Surgery,South East,Hampshire,SO45 6AW,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,Good,2017-05-04,Good,Good,Good,Good,Good
1-537864742,K81656,Crown Wood Medical Centre,South East,Bracknell Forest,RG12 0TH,E54000070,NHS Thames Valley Integrated Care Board,Registered,Good,2016-03-16,Good,Good,Good,Good,Good
1-537870633,E85090,Hammond Road Surgery,London,Ealing,UB2 4EH,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2019-12-23,Good,Good,Good,Good,Good
1-537878483,F84074,Wordsworth Health Centre,London,Newham,E12 6SU,E54000029,NHS North East London Integrated Care Board,Registered,,,,,,,
1-537889091,J84004,East Cowes Medical Centre,South East,Isle of Wight,PO32 6RP,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,Good,2019-05-31,Good,Good,Good,Good,Good
1-537889798,E81050,Asplands Medical Centre,South East,Milton Keynes,MK17 8QP,E54000065,NHS Central East Integrated Care Board,Registered,,,,,,,
1-537889843,D83037,Hadleigh Boxford Group Practice,East,Suffolk,IP7 5DN,E54000068,NHS Norfolk and Suffolk Integrated Care Board,Registered,,,,,,,
1-537893101,E86033,St Martins Medical Centre,London,Hillingdon,HA4 8BE,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2019-01-24,Good,Good,Good,Good,Good
1-537898680,B83055,The Ridge Medical Practice,Yorkshire & Humberside,Bradford,BD7 3JX,E54000054,NHS West Yorkshire Integrated Care Board,Registered,,,,,,,
1-537903425,H82007,Westcourt Medical Centre,South East,West Sussex,BN16 3NX,E54000069,NHS Surrey and Sussex Integrated Care Board,Registered,Good,2018-10-16,Good,Good,Good,Good,Good
1-537914202,E84626,The Sunflower Medical Centre,London,Brent,HA0 4UZ,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2022-07-08,Good,Good,Good,Good,Good
1-537914594,G84008,Manor Road Surgery,London,Bromley,BR3 5LE,E54000030,NHS South East London Integrated Care Board,Registered,Good,2019-02-12,Good,Good,Good,Good,Good
1-537915943,G82693,Memorial Medical Centre,South East,Kent,ME10 4XX,E54000032,NHS Kent and Medway Integrated Care Board,Registered,Good,2017-09-12,Good,Good,Good,Good,Good
1-537920335,D81012,Cornford House Surgery,East,Cambridgeshire,CB1 8BA,E54000065,NHS Central East Integrated Care Board,Registered,Good,2017-10-04,Good,Good,Good,Good,Good
1-537926875,E84051,Stanley Corner Medical Centre,London,Brent,HA0 4JF,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2016-07-11,Good,Good,Good,Good,Good
1-537930417,J82155,Portsdown Group Practice,South East,Portsmouth,PO6 3BG,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,,,,,,,
1-537931783,J82129,New Forest Central Medical Group,South East,Hampshire,SO42 7RY,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,Good,2016-09-09,Good,Good,Good,Good,Good
1-537936368,D83061,Wickham Market Medical Centre,East,Suffolk,IP13 0SB,E54000068,NHS Norfolk and Suffolk Integrated Care Board,Registered,Good,2018-01-11,Good,Good,Good,Good,Outstanding
1-5379602202,C82634,Ratby Medical Centre,East Midlands,Leicestershire,LE6 0JP,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Registered,Good,2020-01-14,Good,Good,Good,Good,Good
1-538576619,P87017,The Limes Medical Practice,North West,Salford,M28 3AT,E54000057,NHS Greater Manchester Integrated Care Board,Registered,,,,,,,
1-538607871,A81019,Crossfell Health Centre,North East,Middlesbrough,TS3 7RL,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,Good,2018-05-01,Good,Good,Good,Good,Good
1-538658006,M85701,Burbury Medical Centre,West Midlands,Birmingham,B19 1TT,E54000055,NHS Birmingham and Solihull Integrated Care Board,Registered,Good,2017-07-20,Good,Good,Good,Good,Good
1-538658607,D83006,Bildeston Health Centre,East,Suffolk,IP7 7EX,E54000068,NHS Norfolk and Suffolk Integrated Care Board,Registered,Good,2024-01-10,Good,Good,Good,Good,Good
1-538661132,E81033,Dr Baxter and Partners,East,Central Bedfordshire,SG17 5FS,E54000065,NHS Central East Integrated Care Board,Registered,,,,,,,
1-538665736,L83050,Northam Surgery,South West,Devon,EX39 1AZ,E54000037,NHS Devon Integrated Care Board,Registered,Outstanding,2016-06-06,Good,Good,Outstanding,Outstanding,Outstanding
1-538666519,B84008,The Northolme Practice,Yorkshire & Humberside,Calderdale,HX3 8AF,E54000054,NHS West Yorkshire Integrated Care Board,Registered,,,,,,,
1-538675357,J81041,The Hadleigh Practice,South West,"Bournemouth, Christchurch and Poole",BH18 8EE,E54000041,NHS Dorset Integrated Care Board,Registered,Good,2016-12-19,Good,Good,Good,Good,Good
1-538714669,M87026,St James Medical Practice,West Midlands,Dudley,DY1 2BY,E54000062,NHS Black Country Integrated Care Board,Registered,Requires improvement,2023-12-21,Requires improvement,Requires improvement,Good,Good,Requires improvement
1-538727814,J81058,The Cranborne Practice,South West,Dorset,BH21 5QE,E54000041,NHS Dorset Integrated Care Board,Registered,Good,2016-12-30,Good,Good,Good,Good,Good
1-538730792,K82631,Milton Keynes Village Surgery,South East,Milton Keynes,MK10 9BQ,E54000065,NHS Central East Integrated Care Board,Registered,Good,2016-10-25,Good,Good,Good,Good,Good
1-538768955,D82070,Great Massingham Surgery,East,Norfolk,PE32 2JQ,E54000068,NHS Norfolk and Suffolk Integrated Care Board,Registered,Good,2016-07-20,Good,Good,Good,Good,Good
1-538772839,M82005,Plas Ffynnon Medical Centre,West Midlands,Shropshire,SY11 2RB,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",Registered,Good,2018-01-08,Good,Good,Good,Good,Good
1-538773094,N83003,Ormskirk House Surgery,North West,St. Helens,WA10 2DJ,E54000008,NHS Cheshire and Merseyside Integrated Care Board,Registered,Good,2015-12-03,Good,Good,Good,Good,Good
1-538791602,J82149,Derby Road Group Practice,South East,Portsmouth,PO2 8HP,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,Good,2016-10-27,Good,Good,Good,Good,Good
1-538793944,L82001,The Lander Medical Practice,South West,Cornwall,TR1 2JA,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,Registered,Good,2019-05-08,Requires improvement,Good,Good,Good,Good
1-538794778,B86066,The Street Lane Practice,Yorkshire & Humberside,Leeds,LS8 1AY,E54000054,NHS West Yorkshire Integrated Care Board,Registered,,,,,,,
1-538804025,E85114,Crosslands Surgery,London,Hounslow,UB2 5QY,E54000071,NHS West and North London Integrated Care Board,Registered,,,,,,,
1-538804637,E84017,Sudbury and Alperton Medical Centre,London,Brent,HA0 1EU,E54000071,NHS West and North London Integrated Care Board,Registered,,,,,,,
1-538813836,F85029,Dr Iqbal and Partners,London,Enfield,EN1 3EB,E54000071,NHS West and North London Integrated Care Board,Registered,,,,,,,
1-538824034,E84656,Roundwood Park Medical Centre,London,Brent,NW10 3RY,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2016-06-20,Good,Good,Good,Good,Good
1-538825644,B85059,"Drs Shamsee, Ward & Wilding Slaithwaite Health Centre",Yorkshire & Humberside,Kirklees,HD7 5AB,E54000054,NHS West Yorkshire Integrated Care Board,Registered,Good,2017-03-30,Outstanding,Good,Good,Good,Good
1-538834676,A84030,Village Medical Group,North East,Northumberland,NE23 6US,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,Good,2017-02-06,Good,Good,Good,Good,Good
1-538845510,P81181,Kingsfold Medical Centre,North West,Lancashire,PR1 9BX,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Registered,Good,2017-03-29,Good,Good,Good,Good,Good
1-538858393,J82104,The Stubbington Medical Practice,South East,Hampshire,PO14 2JP,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,Good,2018-03-01,Good,Good,Good,Good,Good
1-538863375,P85610,Medlock Medical Practice,North West,Oldham,M35 0AD,E54000057,NHS Greater Manchester Integrated Care Board,Registered,,,,,,,
1-538885469,L81087,Beechwood Medical Practice,South West,"Bristol, City of",BS16 3TD,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Registered,Good,2019-10-18,Good,Good,Good,Good,Good
1-538891368,F86627,Churchill Medical Centre,London,Waltham Forest,E4 8DA,E54000029,NHS North East London Integrated Care Board,Registered,,,,,,,
1-538910792,C83030,Billinghay Medical Practice,East Midlands,Lincolnshire,LN4 4AU,E54000013,NHS Lincolnshire Integrated Care Board,Registered,Good,2017-01-31,Good,Good,Good,Good,Good
1-538922194,H81131,Dr Samy Morcos,South East,Surrey,KT12 3LB,E54000069,NHS Surrey and Sussex Integrated Care Board,Registered,Good,2018-10-18,Good,Good,Good,Good,Good
1-538928339,F81177,Dr AM Deshpande & Dr P Gurjar Practice,East,Thurrock,SS17 0BY,E54000066,NHS Essex Integrated Care Board,Registered,,,,,,,
1-538930255,J82196,The Homewell Practice,South East,Hampshire,PO9 2AY,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,Good,2022-07-12,Requires improvement,Good,Good,Good,Good
1-5389320623,A84009,Gatacre Street Surgery,North East,Northumberland,NE24 1HD,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,,,,,,,
1-538944097,G82087,New Hayesbank Surgery,South East,Kent,TN24 9JZ,E54000032,NHS Kent and Medway Integrated Care Board,Registered,Outstanding,2017-04-28,Good,Good,Good,Outstanding,Outstanding
1-538974169,G82013,Amherst Medical Practice,South East,Kent,TN13 2RP,E54000032,NHS Kent and Medway Integrated Care Board,Registered,,,,,,,
1-539000049,B86057,Windsor House Group Practice,Yorkshire & Humberside,Leeds,LS27 9NB,E54000054,NHS West Yorkshire Integrated Care Board,Registered,Good,2016-12-05,Good,Good,Good,Good,Good
1-539009084,J81018,Beaufort Road Surgery,South West,"Bournemouth, Christchurch and Poole",BH6 5AJ,E54000041,NHS Dorset Integrated Care Board,Registered,Good,2016-07-26,Good,Good,Good,Good,Good
1-539009738,F84010,Aspire Medical Centre,London,Newham,E6 3BA,E54000029,NHS North East London Integrated Care Board,Registered,Good,2022-11-08,Good,Good,Good,Good,Good
1-539033784,M84015,Croft Medical Centre,West Midlands,Warwickshire,CV31 1SA,E54000018,NHS Coventry and Warwickshire Integrated Care Board,Registered,Good,2020-09-16,Good,Good,Good,Outstanding,Good
1-539046106,Y01221,Somerset Family Health Practice,London,Ealing,UB1 2TU,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2016-12-14,Good,Good,Good,Good,Good
1-539046122,E85051,Greenford Avenue Family Health Practice,London,Ealing,W7 3AH,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2024-01-16,Good,Good,Good,Good,Good
1-539055408,K82026,Whaddon House Surgery,South East,Milton Keynes,MK3 7QU,E54000065,NHS Central East Integrated Care Board,Registered,Outstanding,2016-09-22,Good,Outstanding,Outstanding,Outstanding,Outstanding
1-539072334,B85010,Dalton Surgery,Yorkshire & Humberside,Kirklees,HD5 8DY,E54000054,NHS West Yorkshire Integrated Care Board,Registered,,,,,,,
1-539082745,L85015,Preston Grove Medical Centre - Yeovil,South West,Somerset,BA20 2BQ,E54000038,NHS Somerset Integrated Care Board,Registered,Good,2017-08-10,Good,Good,Good,Good,Good
1-539085072,C84078,Hucknall Road Medical Centre,East Midlands,Nottingham,NG5 1NA,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,Registered,Good,2016-12-09,Good,Good,Good,Good,Good
1-539098440,P87624,Ellenbrook Medical Practice,North West,Salford,M28 1PB,E54000057,NHS Greater Manchester Integrated Care Board,Registered,,,,,,,
1-539112459,E84638,Alperton Medical Centre,London,Brent,HA0 4JB,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2021-05-14,Good,Good,Good,Good,Good
1-539150728,D81045,Buckden and Little Paxton Surgeries,East,Cambridgeshire,PE19 5SZ,E54000065,NHS Central East Integrated Care Board,Registered,Outstanding,2016-05-05,Good,Good,Good,Outstanding,Outstanding
1-539233144,E81052,Kirby Road Surgery,East,Central Bedfordshire,LU6 3JH,E54000065,NHS Central East Integrated Care Board,Registered,,,,,,,
1-539268121,C88050,Jaunty Springs Health Centre,Yorkshire & Humberside,Sheffield,S12 3DZ,E54000061,NHS South Yorkshire Integrated Care Board,Registered,Good,2017-07-04,Good,Good,Good,Good,Good
1-539325446,N81108,The Lakeside Surgery,North West,Warrington,WA13 0QE,E54000008,NHS Cheshire and Merseyside Integrated Care Board,Registered,,,,,,,
1-539375842,A84038,Forum Family Practice,North East,Northumberland,NE23 6QN,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,,,,,,,
1-539409766,C88037,Baslow Road Surgery,Yorkshire & Humberside,Sheffield,S17 4DR,E54000061,NHS South Yorkshire Integrated Care Board,Registered,Good,2017-08-30,Good,Good,Good,Good,Good
1-539429996,E82086,King George Surgery,East,Hertfordshire,SG1 3HT,E54000065,NHS Central East Integrated Care Board,Registered,Good,2016-11-02,Good,Good,Good,Good,Good
1-539463823,E82014,Lodge Surgery,East,Hertfordshire,AL3 5NP,E54000065,NHS Central East Integrated Care Board,Registered,Good,2024-03-13,Requires improvement,Good,Good,Good,Good
1-539501146,E82051,Everest House Surgery,East,Hertfordshire,HP2 4HY,E54000065,NHS Central East Integrated Care Board,Registered,Good,2017-07-13,Good,Good,Good,Good,Good
1-539513612,E82015,Suthergrey House Medical Centre,East,Hertfordshire,WD17 1LS,E54000065,NHS Central East Integrated Care Board,Registered,Good,2020-01-14,Good,Good,Good,Good,Requires improvement
1-539516265,E82088,Hailey View Surgery,East,Hertfordshire,EN11 9FF,E54000065,NHS Central East Integrated Care Board,Registered,Good,2016-02-18,Good,Good,Good,Good,Good
1-539520006,E82053,Courtenay House Surgery,East,Hertfordshire,SG5 1LH,E54000065,NHS Central East Integrated Care Board,Registered,Good,2018-03-28,Good,Good,Good,Good,Good
1-539523778,E82017,Garston Medical Centre,East,Hertfordshire,WD25 9GP,E54000065,NHS Central East Integrated Care Board,Registered,Good,2019-10-21,Good,Good,Good,Good,Good
1-539525756,E82042,Abbey Road Surgery,East,Hertfordshire,EN8 7LJ,E54000065,NHS Central East Integrated Care Board,Registered,Good,2024-02-27,Good,Good,Good,Requires improvement,Good
